species,longitude,latitude
Tulipa_tubergeniana,69.81830099094991,40.01308964593569
Tulipa_tubergeniana,72.16826450798204,39.39986247549338
Tulipa_tubergeniana,73.4752877809807,40.69541934822749
Tulipa_tubergeniana,65.92758184750545,37.80092548378867
Tulipa_tubergeniana,71.26710678548501,40.390982288963
Tulipa_tubergeniana,72.49948010454402,40.782167100639874
Tulipa_tubergeniana,69.26878560241201,37.805913787038925
Tulipa_tubergeniana,68.17215474169004,41.757060346551654
Tulipa_tubergeniana,67.69142917964456,38.330703377999846
Tulipa_tubergeniana,68.4336173449134,39.247982165639314
Tulipa_tubergeniana,68.15454259788446,40.87356391325547
Tulipa_tubergeniana,73.4587277656347,42.1899255188904
Tulipa_tubergeniana,73.26826741618748,42.810283267725225
Tulipa_tubergeniana,72.20615519496275,39.06349021327087
Tulipa_tubergeniana,67.89953232211252,41.73826913116589
Tulipa_tubergeniana,72.22936858231974,41.20744174750193
Tulipa_tubergeniana,70.31567006527321,42.37835470707596
Tulipa_tubergeniana,66.79940704746086,40.1234229929226
Tulipa_tubergeniana,67.19494682815879,38.98253997663442
Tulipa_tubergeniana,70.06119021119557,41.13010859472773
Tulipa_tubergeniana,66.03689779221273,40.655915277102935
Tulipa_tubergeniana,70.82458879243225,38.73211584688805
Tulipa_tubergeniana,69.1598309323589,39.314878276825944
Tulipa_tubergeniana,66.37241627793372,41.74703600618517
Tulipa_tubergeniana,67.78682573618723,37.31360708953153
Tulipa_tubergeniana,73.11834490403085,41.76578234061258
Tulipa_tubergeniana,71.4005196903936,41.45838984071618
Tulipa_tubergeniana,70.3798992208849,37.27094700341666
Tulipa_tubergeniana,65.45437546744195,40.714686914184554
Tulipa_tubergeniana,71.08771655574193,38.31780926286288
Tulipa_tubergeniana,70.10703619789058,41.53566613755698
Tulipa_tubergeniana,71.7008515360541,38.55569569126075
Tulipa_tubergeniana,72.76960116832517,37.68195909790747
Tulipa_tubergeniana,68.11733958008504,41.642364756943444
Tulipa_tubergeniana,71.8755551521435,39.40823888808438
Tulipa_tubergeniana,67.93859920830116,40.77568472345507
Tulipa_tubergeniana,65.94347604638703,37.66294210246312
Tulipa_tubergeniana,69.09469628880925,39.41720772959413
Tulipa_tubergeniana,73.86538704152441,42.41909070284862
Tulipa_tubergeniana,67.9492632134655,41.21859111566301
Tulipa_tubergeniana,72.6391954825825,42.589182031782656
Tulipa_tubergeniana,69.24762400463005,38.109598911074386
Tulipa_tubergeniana,70.45326406792564,39.77654354561204
Tulipa_tubergeniana,66.75172730809126,42.791966329261165
Tulipa_tubergeniana,66.63442286156959,39.33563706035416
