,longitude,latitude
0,71.08721387824377,37.73788109587406
1,73.43926304926322,42.3748048097424
2,70.33010635029376,42.329732958287536
3,69.62988197637311,39.48613827616845
4,72.13851149104184,38.12392164160008
5,73.84519671667425,39.469392125812874
6,71.19462475779707,38.375594873045685
7,66.66570100616089,42.79278180094239
8,70.78751695779141,41.552108134732954
9,67.90023116827433,40.27456552598692
10,67.83070194621837,37.950714652400336
11,65.83500711966646,38.17745036674061
12,65.84704664570866,42.67107882429807
13,68.87523727698749,40.48243142897491
14,73.19487043340943,39.36801290872204
15,70.21947286118727,40.36022057477231
16,65.70975598827006,38.41872184604649
17,66.0338345741333,37.015926912208606
18,69.81917484964231,42.54101248011244
19,73.64176052153455,37.89190437889263
20,68.05677870496012,40.11664969238124
21,67.22125678233428,39.34908400319863
22,69.21016252826607,39.74699183755367
23,72.72119240559927,37.717193747806846
24,66.3156777538687,41.55322613406113
25,65.40828481350768,41.16560839939635
26,65.9436758039462,38.41440207903652
27,72.58255624147742,40.732532442787736
28,70.53228212534371,41.54345970278658
29,66.2347090471842,42.14047518388253
30,67.55753905847654,38.21254634988087
31,70.882289071548,42.33437977302945
32,72.0860467033715,42.26368569206683
33,70.19230250133333,40.25525136529676
34,72.93470384013472,41.997828215112776
35,73.1247542247384,37.24569173671239
36,72.56766387639337,40.75356052535317
37,67.33529829206745,42.70055274552859
38,72.16398328212763,38.6333499200653
39,67.48716850905603,41.60258833844916
40,66.36182426644571,38.336890554077016
41,65.55754692888016,37.79450327356138
42,68.87834271234978,37.07130145925591
43,66.01888685984598,41.77664914870859
44,69.72330379417403,40.759528580713436
45,70.23764159586504,42.18860544389522
46,67.33171966019692,37.514740889151405
47,73.50580766723837,40.42617113733357
48,73.70958832307682,40.54386708785769
49,67.93056778097784,37.237586601868564
50,71.24592293295562,39.33977144218359
51,68.0879962119537,39.72449948676134
52,66.14488576909784,40.91547242260245
53,67.35080922336017,40.996431370661504
54,70.47596034232708,38.09025628925658
55,68.67529884458973,41.49381920700053
56,73.94656868530839,42.67022906970623
57,66.89669903032396,39.836313482233564
58,69.59982190095455,38.7818817334397
59,69.4303605272306,42.58873657914177
60,70.53428261376695,42.76260406638446
61,70.04148028024107,40.39764686991389
62,73.37382111244796,41.29447988526991
63,73.3712430727478,38.452227013244176
64,72.29303462225383,40.66377521927475
65,73.63414164232691,40.39876710644874
66,73.353010384908,42.2697344395598
67,69.14920374576674,37.94872258108802
68,66.41430489842013,41.477447630087056
69,69.01971971331496,38.71684515889174
70,67.07400803984117,37.9914619712143
71,66.93219656588182,40.52964343896009
72,66.90046558420764,37.84959099186989
73,73.89175296993236,37.87987644871399
74,67.47164056697687,39.88024010087166
75,72.70715990182049,39.183115668123676
76,71.22487775164821,38.25452638410421
77,71.96932337653584,41.805418644799786
78,68.02895947864108,40.914561432568505
79,73.54042957421868,38.15001592283821
80,66.73195682574546,42.396024705637394
81,68.35138381972537,39.63647651823502
82,69.0234752311785,38.11360275710179
83,69.63922851540379,38.19340996077071
84,70.50369152561187,40.668272826383216
85,66.02610717672844,38.56857852117439
86,65.78748312535907,40.86899929571561
87,72.19307479581181,38.54339679386442
88,70.1919093495867,42.261935085923575
89,69.83547761169206,39.1796121886317
