species,longitude,latitude
Tulipa_carinata,71.26229707073554,42.897581879780574
Tulipa_carinata,68.25559929944257,39.29426450313469
Tulipa_carinata,66.64214512819328,42.234625804620414
Tulipa_carinata,72.54540731074067,39.25698964491034
Tulipa_carinata,69.37255272142868,41.94816966069467
Tulipa_carinata,66.94238212071306,38.122819925249836
Tulipa_carinata,71.71319936432678,38.467728325245034
Tulipa_carinata,70.02136040288315,38.27734154622821
Tulipa_carinata,69.90595738753674,38.57322092270198
Tulipa_carinata,71.92565286540179,38.593986549607585
Tulipa_carinata,71.78069572868276,38.45169647648496
Tulipa_carinata,68.07556200025608,42.31232364912355
Tulipa_carinata,70.0684102373215,42.892359273621715
Tulipa_carinata,70.18801563256241,37.22176827178868
Tulipa_carinata,72.81786858320706,38.106615075135636
Tulipa_carinata,67.65712255328236,39.90983184627106
Tulipa_carinata,69.70074425111235,37.289671139324604
Tulipa_carinata,66.1226067519654,40.591169237252345
Tulipa_carinata,70.22699900843666,42.722219759566386
Tulipa_carinata,69.37908993852747,39.71399240065881
Tulipa_carinata,69.28504331142068,40.95294672518068
Tulipa_carinata,72.8002427203618,39.95281636860525
Tulipa_carinata,67.58257008552866,40.71262444995129
Tulipa_carinata,65.95254213126756,37.09073962325727
Tulipa_carinata,73.8540973682952,41.36275298009246
Tulipa_carinata,68.87930618609207,40.52051728174967
Tulipa_carinata,69.79865841548806,39.013590840138065
Tulipa_carinata,68.7669122902223,39.16202035828829
Tulipa_carinata,73.86659679905478,39.06583976326981
Tulipa_carinata,71.193536080899,42.895349602735685
Tulipa_carinata,65.76637302540558,39.44729004136793
Tulipa_carinata,65.87293914218262,41.975048401320805
Tulipa_carinata,72.95271661222093,37.75485807228654
Tulipa_carinata,72.37362214295398,41.615404472607025
Tulipa_carinata,72.92680170298297,38.45793129026847
Tulipa_carinata,72.79557604328777,39.01387070533802
Tulipa_carinata,71.32736776505902,37.5749897723548
Tulipa_carinata,69.11038428504051,41.15045004818751
Tulipa_carinata,72.39113635232319,40.75136712382477
Tulipa_carinata,68.9306192478648,37.80010743622655
Tulipa_carinata,66.23314255446671,42.9796433414455
Tulipa_carinata,66.57956506402928,41.10340704052917
Tulipa_carinata,71.3764945167115,42.76672624861918
Tulipa_carinata,72.33842512557372,38.2800199835142
Tulipa_carinata,66.8620148801481,37.856525042575385
Tulipa_carinata,71.29885136130261,41.92775562314631
Tulipa_carinata,73.77900267244227,38.98223664588292
Tulipa_carinata,67.55126042713323,42.035032249758494
Tulipa_carinata,65.155065794318,41.75940557372501
Tulipa_carinata,69.14874878764729,37.84033618025167
Tulipa_carinata,67.02353227762868,42.46673789748155
Tulipa_carinata,73.02796613954736,41.27619935299725
Tulipa_carinata,72.88835241131663,39.04302112551936
Tulipa_carinata,68.1684758806738,37.391004491301516
Tulipa_carinata,73.96047628692358,41.0247855446351
Tulipa_carinata,70.68326382540518,38.62944895892724
Tulipa_carinata,72.02142816204142,39.56195025780619
Tulipa_carinata,69.97919535368844,39.964271614190665
Tulipa_carinata,72.9898402884496,38.226588219522846
Tulipa_carinata,68.83625975258259,38.45871486628856
Tulipa_carinata,66.93254160602191,41.45505483451813
Tulipa_carinata,65.22768822485655,38.43788007619963
