species,longitude,latitude
Tulipa_fosteriana,71.83128367356599,41.64564297884464
Tulipa_fosteriana,72.83836731328964,41.1012082800998
Tulipa_fosteriana,69.7590115366317,40.368916453125685
Tulipa_fosteriana,72.72625559226427,38.207671308463716
Tulipa_fosteriana,73.66712726168984,40.09894625252987
Tulipa_fosteriana,72.02768919731258,37.90767605096167
Tulipa_fosteriana,69.48149346740956,39.63385925567107
Tulipa_fosteriana,71.86298023512758,42.7229661865092
Tulipa_fosteriana,73.11773466461997,42.07051003501336
Tulipa_fosteriana,66.90314933733549,37.5788058875555
Tulipa_fosteriana,73.09550789984345,39.922988050896436
Tulipa_fosteriana,66.2907322739214,37.51389787548624
Tulipa_fosteriana,69.62288421495339,39.01806774340572
Tulipa_fosteriana,71.96739493608688,41.4528622858015
Tulipa_fosteriana,65.78920233817598,40.29506468924844
Tulipa_fosteriana,67.77006197421142,38.46105604745888
Tulipa_fosteriana,65.61131266064135,37.35017365896039
Tulipa_fosteriana,73.57055856266824,38.15251876400445
Tulipa_fosteriana,65.58514617162982,38.835781021040184
Tulipa_fosteriana,70.53170885470536,40.02376503751416
Tulipa_fosteriana,72.32451666955312,38.12836348950524
Tulipa_fosteriana,66.98194320599158,41.14846095559594
Tulipa_fosteriana,65.17895533226664,39.98104715707376
Tulipa_fosteriana,66.45138086151242,42.962961100554026
Tulipa_fosteriana,66.93018308648692,42.275746014383245
Tulipa_fosteriana,73.06620259874586,41.03723629463391
Tulipa_fosteriana,72.02270253967619,40.15120765742424
Tulipa_fosteriana,72.94442638129273,37.342847783494854
Tulipa_fosteriana,71.32644295326489,37.719938219266474
Tulipa_fosteriana,73.33070931327143,38.45265940926085
Tulipa_fosteriana,66.53229890440753,42.16834567511265
Tulipa_fosteriana,72.7728055814,38.48534936506211
Tulipa_fosteriana,70.41749974175026,41.10422507819582
Tulipa_fosteriana,73.1559394967856,39.59219103452902
Tulipa_fosteriana,67.46702908878292,41.85838507804474
Tulipa_fosteriana,65.27910262465215,39.92155053944754
Tulipa_fosteriana,73.81908450179765,38.139932236438156
Tulipa_fosteriana,68.71832038109545,39.4486680193731
Tulipa_fosteriana,72.14090485350636,39.117759135912074
Tulipa_fosteriana,73.69040048108056,38.273487418289896
Tulipa_fosteriana,65.60495936176582,37.252957000268104
Tulipa_fosteriana,71.32661315501652,37.84063160739512
Tulipa_fosteriana,67.49118338413368,37.390238922522535
Tulipa_fosteriana,65.26778533285716,40.13003634908306
Tulipa_fosteriana,68.66317871486095,42.22359170545237
Tulipa_fosteriana,67.28076145522118,38.790020365925336
Tulipa_fosteriana,72.00655773443937,38.72661287321495
Tulipa_fosteriana,67.48606690818978,39.072858754721
Tulipa_fosteriana,71.20025594220802,42.82549179912751
Tulipa_fosteriana,71.97517956881995,42.03008006536935
Tulipa_fosteriana,69.16917398521915,38.82633184940164
Tulipa_fosteriana,66.95522922695682,37.4606828190701
Tulipa_fosteriana,73.92303049095247,37.03778412425583
Tulipa_fosteriana,70.61239078685271,39.352129268039036
Tulipa_fosteriana,72.75462644566325,39.25152348608686
Tulipa_fosteriana,70.5289788249517,42.01706981881534
Tulipa_fosteriana,65.440873203022,38.94814321637689
Tulipa_fosteriana,66.53943540010118,42.656171856001166
Tulipa_fosteriana,72.21183852737833,40.906059239717145
Tulipa_fosteriana,72.44450802834216,37.76446319580133
Tulipa_fosteriana,66.62305942578394,41.433577187840086
Tulipa_fosteriana,66.9024145661878,40.984767366511775
Tulipa_fosteriana,67.03804699898309,42.732628018189004
Tulipa_fosteriana,65.51741838368343,37.59600691314705
Tulipa_fosteriana,69.3103661061845,39.172925639944104
Tulipa_fosteriana,71.8034243455051,38.66237306682253
Tulipa_fosteriana,71.93095444002925,38.170308398127624
Tulipa_fosteriana,72.48791567246694,38.33172156260703
Tulipa_fosteriana,67.23634410730301,42.67828300495255
Tulipa_fosteriana,72.86408194936189,42.44630303322333
Tulipa_fosteriana,68.59746779829496,37.21727209194334
Tulipa_fosteriana,70.54585022726539,38.534306685151975
Tulipa_fosteriana,70.99489416529079,38.38221622380817
Tulipa_fosteriana,71.9249715701768,41.426026115492974
Tulipa_fosteriana,69.42169801023078,37.10776063635163
Tulipa_fosteriana,73.69195256282192,41.76041733006194
Tulipa_fosteriana,65.82210157978977,38.55325683186547
Tulipa_fosteriana,73.54085121290306,37.49125360635217
Tulipa_fosteriana,71.7242288161751,37.76496989861046
Tulipa_fosteriana,73.72882718160241,37.104972950166
Tulipa_fosteriana,70.69688232588838,42.69464516510593
Tulipa_fosteriana,67.04962356723719,40.18739333941093
Tulipa_fosteriana,73.59481440812424,39.78339673013331
Tulipa_fosteriana,68.91668928914673,38.0362101981859
Tulipa_fosteriana,73.31684625264862,40.06581865496169
Tulipa_fosteriana,70.15900415804592,38.79001916532768
Tulipa_fosteriana,66.75330923449506,39.38383360425459
Tulipa_fosteriana,72.6214432424197,37.57551646467458
Tulipa_fosteriana,68.70860628103503,39.075566914576925
Tulipa_fosteriana,67.2174143278707,41.42946417520744
Tulipa_fosteriana,66.79631006135499,41.37457706517133
Tulipa_fosteriana,72.02676624641586,38.31311917856996
Tulipa_fosteriana,67.98753690273074,42.393679147078196
Tulipa_fosteriana,67.47770932354014,40.53456530843361
Tulipa_fosteriana,72.23331822417103,41.69228762659959
Tulipa_fosteriana,67.20281713881685,37.88875082007042
Tulipa_fosteriana,69.51706290834939,39.31028782156946
Tulipa_fosteriana,68.43451869518964,41.19386440173878
