,longitude,latitude
0,68.82593339566661,39.28271313434968
1,66.08113248194596,40.112331729408496
2,70.28886197062879,38.04960156883001
3,70.06067960179617,38.187239511964094
4,67.50350515837042,41.62111190616893
5,65.30361334800551,37.36611367928175
6,71.4642535182483,42.98700599972996
7,66.12680224370352,41.43786983485136
8,66.05013103028095,37.31206407969101
9,67.00884897116997,37.90974836451272
10,67.42995008342432,42.9456083410453
11,70.10709125581862,40.10072016761392
12,72.25306157400897,37.012819285540736
13,71.52914131293471,37.619354843524185
14,69.04568321208974,37.57115660474645
15,67.69349967273635,38.04883416766534
16,66.99998303429324,41.731500093818724
17,65.67750730102813,42.600013055189294
18,70.87244952263784,42.003868536437025
19,69.9399101658785,42.63095733864921
20,70.11741131339087,37.79004876422083
21,67.46340563080163,39.864700375347034
22,68.20697204890381,39.55682240209435
23,65.01108652932464,39.571080104255266
24,71.98863175276296,37.395727332604686
25,65.79820010960343,39.71280922964891
26,67.94526812080734,38.889067640456965
27,67.58821091332752,39.667128342670225
28,72.22552490375165,42.00649690620618
29,71.30168379339379,37.49046167825793
30,65.10710174146347,42.12042362883685
31,65.53460545157311,38.82511314525903
32,71.25399138278588,38.76552791635288
33,68.29304150862707,39.82774989800957
34,68.61927750917592,42.53808770556041
35,73.49490542223397,42.68938578554121
36,71.243099857406,37.916821852166436
37,66.81088206385276,38.00602876378934
38,73.64624613652649,40.275932764126594
39,71.44678230959954,42.98239200121129
40,71.83506574066202,37.474409842443876
41,68.62247870000593,37.19134907540673
42,71.88499967838726,37.46345169218739
43,72.6184421231811,39.087057568868175
44,65.01527506029485,42.16861903481091
45,65.08578387907438,37.666416749606995
46,68.62208300302017,39.59732246533147
47,66.52535852578104,37.3469215210629
48,73.67582969971104,37.90181223835035
49,68.76741963414169,41.913469551461844
50,69.93587092926978,40.25812338146629
51,73.21329108298715,37.489664970620126
52,72.71037906398354,42.56780107747482
53,67.54392271729955,38.62892926662884
54,73.52503597545021,38.31816562342208
55,72.11431440246687,39.22028246299078
56,69.80189362759526,42.54893048353281
57,70.58473507480386,41.05270901364709
58,68.4964085732493,39.567790285360616
59,65.39841371623356,42.64220614734576
60,68.74141754963082,41.05755537693572
61,69.69965008906118,37.7468120814779
62,69.93462894337388,37.01141408886268
63,67.02327597064736,42.68252727022932
64,66.19266408922826,41.170460943111216
65,66.41329944794066,37.07064688656247
66,67.99808604598634,42.89999721938469
67,68.10698977752726,37.62506042160909
68,72.49136421186194,38.35176201126679
69,65.38498891521726,40.84369626640625
70,68.54680891696559,39.08078183618523
71,72.89406855100383,39.61472480582602
72,73.04690174052647,42.452265739992285
73,73.82457907978356,41.02050156420099
74,71.32731146685073,42.87441978533485
75,67.98876910814485,40.98625510282313
76,73.34405449133784,37.79782435767963
77,69.97868424979542,40.84158978111821
78,73.5274128542432,38.066284196811026
79,72.59323033142024,42.580103119685745
80,73.62774602627346,37.95131487185864
81,71.53382964005506,37.668369161355386
82,73.53555882317174,38.676521906279
83,73.21981403707453,41.27985851586675
84,71.40602812433494,41.63265180075867
85,68.86109024848874,38.90309864497587
86,68.45216675558989,38.14603470377477
87,67.66976475417694,42.436379910964696
88,67.76248736817311,37.57946930439407
89,73.57486111019014,38.19722870410571
90,66.21216627805636,38.0649933380126
91,73.81453666174556,41.791167079860514
92,69.06472608350697,39.38545668721817
93,67.52610721082208,38.2745041438686
94,69.04084227212239,41.52919463520152
95,65.69213243216306,42.254121096248845
96,67.27523248235028,38.882778630172005
97,68.34983865377819,40.07967241366658
98,71.71607060501874,37.15992386608231
99,70.5117599454413,37.27461352150628
100,65.90559511505838,37.254858622855416
101,66.07458126819584,38.45234288777613
102,66.86185436785395,42.81849011580609
103,68.09963400542334,42.20813653127404
104,66.92156732497635,38.75555329648779
105,72.86418749958621,37.66520779559057
106,67.56660798792578,42.33527954915352
107,70.7028378459249,37.539041185589205
108,66.138251736804,41.86352778746583
109,66.52218946672136,38.81146534264526
110,69.5922662049744,37.670815495206426
111,68.34344909099944,39.97810383342341
112,67.47243303958012,39.16933642705249
113,68.75517252665716,40.708665833720104
114,67.99944317766058,39.907981951736595
115,65.66989243895394,38.60265603451633
116,67.32724551135651,40.647303894659316
117,73.99467086396047,37.390010869369426
118,68.46528467599614,40.07188059155254
119,69.1055266921768,42.74051064864151
120,70.24549896595107,40.80820992883195
121,68.40618877105283,37.85561560467568
122,65.59809572232186,40.06771376751682
123,70.92695709443181,40.87018150696325
124,68.9166614170302,40.33756038766913
125,67.8897919796124,38.9873952497851
126,65.30984805586242,41.782999285169566
127,69.15066296927633,41.78951393880102
128,65.35328446216303,40.427843401552565
129,65.91638218244947,41.69048168719307
130,66.27673497244773,40.5041627478223
131,65.2498675190341,38.99530292109052
132,69.46287245947104,40.34828032581869
133,66.7664271139402,42.627996557875605
134,68.4670016545985,41.16075847516906
135,65.2345265852023,38.90051259351589
136,67.87878964813652,41.580638060873355
137,70.08678202766282,39.39373270771126
138,68.62174904396713,42.28874879196875
139,69.31848684183434,42.73217198056998
140,72.24804737026572,37.59431178431153
141,65.54073591609587,38.89074790150599
142,69.81130296899585,40.14505298120873
143,66.12136679282405,37.084349907911
144,67.20390479740796,40.850163577754955
145,73.74734200111993,42.1287044289536
146,70.39261778117877,40.27067436194463
147,73.77887903167507,39.89286200754472
148,68.4435470427053,38.72521850384
149,65.14824853737791,39.95939902577795
150,73.32505930204064,41.55565800178299
151,73.84742614628826,41.85621755599931
152,69.33517708539713,38.149236922623196
153,72.99402210605211,39.36427174397647
154,65.87692369063177,37.346954415574935
155,67.49312348014891,39.258726398587854
156,73.4704463014551,41.5634458586729
157,66.26114632096748,40.39706478735086
158,69.09153125298282,38.506622977144985
159,69.5968356702429,41.6833269693028
160,73.70026329360826,38.34125175153101
161,71.39955286155056,38.193931509594194
162,68.51744096906138,41.03442175986777
163,65.44318914849364,40.4086501717795
164,70.76838482504694,42.46364127124471
165,71.08925353224924,37.29498437645715
166,66.72845929679423,37.053236127818366
167,66.4470458314128,38.53746613593198
168,72.68897710177652,39.11285725565111
169,65.9946721703457,38.02765316538059
170,67.88322707129288,42.87926149655972
171,67.87723634988723,38.518729721944055
172,71.30366745292943,38.752490687693104
173,73.00452520417653,42.97224024029726
174,67.58908205180285,37.320172372502725
175,69.61813519816914,42.966166899705314
176,68.92985944027944,39.851084725845496
177,70.8487896063376,42.239245452815176
178,72.41933475303873,42.38785092702196
179,70.50386848681445,38.525837175458825
180,66.52728373988025,38.38414316841158
181,69.21864123217469,42.39506171064016
182,67.16836553518543,42.74347524059735
183,73.77539715742577,37.866299060253965
184,65.27951821230091,37.806162357390434
185,66.3091706137208,37.8289041362484
186,67.62976535555902,40.17116999697933
187,67.8243328116958,40.3113895937843
188,70.12760053343462,40.32184963772225
189,68.38077939955299,38.60861029363345
190,67.96282450794922,42.40545586087582
191,71.461670859729,42.22558305149097
192,73.7839680855734,38.771413822060154
193,68.56422796400285,41.35842191459562
194,70.65399800813283,41.676352924920664
195,72.21301223522403,40.74787818915444
196,73.57654760414611,39.33482375867488
197,72.19579541420629,41.23554056706791
198,65.09883447794411,40.5467787953803
199,70.86167092159668,41.41647153752941
200,72.79234978690447,37.63565935746111
201,70.63160888057608,37.500681311506966
202,69.23434316632516,38.47435330944404
203,70.83290899908116,39.9713619805331
204,70.07235168462324,42.21510276244356
205,66.16050879363215,40.813785660517404
206,65.24119420992538,40.2747857295713
207,73.81325790394774,42.41984275682183
208,73.34561878360054,42.19086220273428
209,67.0837054806395,38.495275742973405
210,69.00860220296734,38.97526401332028
211,66.25725725880744,39.99696741644188
212,65.03946321251306,38.49482280318674
213,65.40265834385319,42.01340349472499
214,71.3063038930802,40.92481302790586
215,72.37839570955691,37.35953843233774
216,65.13664435400088,37.91029278814083
217,69.23878999481715,37.01106822688963
218,67.63223882091138,37.83596821394475
219,66.8885960944795,41.382166130925675
220,67.63576350285331,42.89849880163377
221,70.56533664159983,41.899456738603774
222,71.94150479916001,39.335390777285376
223,72.80130222076922,41.582979024404835
224,68.79988525981074,41.57579904682054
225,65.47324020879395,41.44511965651119
226,69.89978490473808,38.024519488693905
227,67.80943400985791,41.9692475282966
228,73.59028695453718,39.79337837397635
229,71.43855507614082,38.27708658104433
230,66.52840236744807,39.923846752849144
231,72.00112132240719,37.03557737509449
232,73.45167531976202,40.49350591870077
233,70.9136466484538,39.184785522592364
234,68.58986141204814,41.72165983112319
235,73.74186932406047,37.44019337926698
236,72.17458543994293,42.256953742003034
237,67.77034240886094,42.54987834559046
238,65.40051227687879,41.216744834785736
239,67.3471464171562,39.56098572953167
240,69.97447448901879,39.50874795957521
241,72.8077276464956,37.48159979940794
242,69.63810683859859,38.90059157560713
243,69.04638869079399,42.354635544915084
244,68.37374058982121,39.087420732484624
245,65.32018971888797,37.14773604717014
246,70.10727264829252,39.787530237538526
247,70.15951275825043,42.26380188363742
248,66.83186410943526,37.49091305682334
249,70.91207478113732,38.5108842585978
250,65.23825559796842,38.6771553272221
251,67.35917795272873,39.09278218775757
252,73.14304375578467,39.73886741405188
253,67.82257905695258,38.960721673453854
254,67.78334890701812,38.11420116789733
255,66.6300007999993,38.31879564984167
256,72.61838595311337,38.428619582286636
257,66.00922845544173,40.93087914350708
258,66.9488313634711,42.676681110675815
259,71.523697811565,41.82055024150607
260,73.55545070549773,41.55021609326659
261,68.13127465017668,38.05121122120966
262,67.39834567364834,42.573107631760195
263,66.20080909895428,40.36334853617756
264,69.69233187252573,40.8982670046004
265,69.67428201830994,39.18391615048061
266,69.71087165965317,42.77541098880714
267,65.95583526114702,37.596605610974734
268,67.03770269016448,38.689817118905665
269,69.20844867744606,37.79671644633717
270,67.47999784558039,41.09314319102815
271,69.80989771381246,37.32111142468892
272,71.04268714663608,41.59941803990421
273,70.30582724429469,42.700596385186074
274,72.3224248849599,40.4557474203288
275,68.1889294228304,41.51012063481263
276,66.84258056309848,37.226056788336216
277,67.86451660854178,40.716970846755025
278,73.35731597003556,39.24384020892844
279,67.20273480031427,41.81205105827357
280,66.5690791767292,39.50248348425756
281,67.28044198297034,39.33352044977846
282,73.7224159939197,42.37559339090213
283,69.61349612436658,39.05006172212098
284,72.61857299650447,39.77537234690507
285,73.1654797119791,41.26673573040191
286,71.11957765015845,38.91812898998481
287,67.33960012128622,41.31428152231298
288,67.52320328124468,39.88137932828853
289,73.36468152171358,42.24650778892998
290,71.4691682052817,37.507430719786356
291,73.37231362645393,41.87109935449119
292,72.16124393130667,37.42906391754118
293,69.53138012910121,40.17500374953157
294,66.09107757531305,39.85250452740362
295,68.237407843844,40.880238870835804
296,65.27278540636844,40.67189011716101
297,66.16656853547342,41.51982747639953
298,66.6457778879045,39.63988539750392
299,68.59069734931498,41.454349277691136
300,66.9462395139204,37.06723881688668
301,67.78920733558476,38.58038686887455
302,66.48242816771443,38.69059154889819
303,69.58012277427638,40.30555898993206
304,67.44486331679332,37.987015312947385
305,65.56818736551733,38.122094226007334
306,70.95283166564255,37.42181813790496
307,65.55498871495091,39.28614810571508
308,69.39708338193097,38.307457869072266
309,66.85336569685404,38.81930321073796
310,70.0297201413569,37.365776035218204
311,70.20180952687107,39.12982548373615
312,67.4976539020177,39.41721400146836
313,68.97618441173434,41.45897209558365
314,65.04803906951383,37.494197742102344
315,70.32977739711696,38.731755124956315
316,65.70977176817028,41.16101722636043
317,67.48083073281147,41.101457075231416
318,66.72877588325059,40.288522777760924
319,73.39914644763155,41.48536929910078
320,67.4338398485406,42.90070192639289
321,67.53065684376044,38.86428722118955
322,71.01003497809103,42.26845406852464
323,65.06715382119444,42.536915917353824
324,70.79788052281297,42.27025396784278
325,65.49894099845325,37.148143177114825
326,71.99798985633618,40.314621148675116
327,73.46970733964282,38.44193618116732
328,71.30551483130263,39.85638796767103
329,73.10948507817827,37.79313203319371
